event_id,campaign,flight,time,channel,x,y,source
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,273,295,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,264,284,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,254,276,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,239,274,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,216,253,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,213,263,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,204,251,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,193,247,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,182,235,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,176,223,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,171,225,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,167,225,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,150,224,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,135,220,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,127,220,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,116,226,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,107,233,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,87,232,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,74,230,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,64,230,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,50,230,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,51,230,suggested
HALO-AC3_RF13_154555,HALO-AC3,RF13,2022-04-04T15:45:55.000000,1,291,418,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,205,399,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,174,390,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,181,375,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,200,377,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,208,386,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,53,244,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,59,255,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,72,263,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,88,298,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,83,309,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,75,313,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,86,308,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,84,326,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,96,332,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,114,337,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,114,350,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,117,339,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,118,368,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,127,374,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,137,383,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,151,398,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,151,397,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,158,409,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,164,415,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,178,423,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,194,432,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,206,438,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,220,446,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,269,438,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,265,430,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,265,415,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,286,398,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,299,393,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,316,375,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,326,352,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,310,338,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,293,337,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,288,336,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,285,317,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,290,293,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,278,291,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,274,279,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,260,282,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,243,285,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,230,286,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,212,304,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,204,297,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,188,286,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,184,284,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,167,289,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,160,294,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,142,289,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,128,284,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,114,283,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,90,267,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,101,259,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,107,259,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,118,247,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,104,221,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,132,212,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,146,211,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,127,190,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,125,173,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,136,160,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,151,168,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,166,174,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,176,184,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,183,199,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,193,201,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,196,208,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,200,211,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,208,192,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,227,186,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,232,172,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,249,181,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,253,199,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,255,210,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,268,214,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,273,228,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,275,246,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,313,245,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,324,245,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,332,281,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,346,271,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,340,272,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,364,272,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,386,268,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,395,270,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,410,269,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,399,268,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,422,272,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,437,266,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,446,268,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,456,271,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,474,279,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,478,286,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,469,302,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,486,318,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,502,321,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,517,337,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,523,360,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,524,347,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,542,355,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,525,364,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,537,355,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,548,353,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,560,352,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,566,340,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,566,336,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,578,327,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,585,199,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,572,193,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,560,186,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,547,179,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,533,172,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,524,165,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,512,154,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,505,141,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,490,132,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,479,127,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,471,116,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,454,109,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,448,106,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,440,92,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,425,79,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,411,74,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,396,70,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,419,56,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,441,51,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,365,43,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,197,172,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,203,185,suggested
HALO-AC3_RF13_154615,HALO-AC3,RF13,2022-04-04T15:46:15.000000,1,134,151,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,447,410,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,456,394,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,464,384,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,476,384,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,495,370,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,506,351,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,520,355,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,520,367,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,515,387,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,500,389,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,487,390,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,471,410,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,482,56,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,471,67,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,472,74,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,477,87,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,474,89,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,580,172,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,572,181,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,560,187,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,557,201,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,547,212,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,539,224,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,533,237,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,530,250,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,518,258,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,506,266,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,492,275,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,479,291,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,464,291,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,450,291,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,437,300,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,426,308,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,402,305,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,388,299,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,374,290,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,349,279,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,353,273,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,362,266,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,363,251,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,352,236,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,347,231,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,346,225,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,343,212,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,338,200,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,323,210,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,309,209,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,292,202,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,283,203,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,268,201,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,261,187,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,262,172,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,252,162,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,239,162,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,226,154,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,214,152,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,182,159,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,188,159,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,172,151,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,161,147,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,146,139,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,124,134,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,123,119,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,122,105,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,118,85,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,114,82,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,104,75,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,88,83,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,78,83,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,63,76,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,53,60,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,115,136,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,123,134,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,98,87,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,182,160,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,197,174,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,206,168,suggested
HALO-AC3_RF13_154644,HALO-AC3,RF13,2022-04-04T15:46:44.000000,1,158,165,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,578,369,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,563,361,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,548,352,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,531,348,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,516,341,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,499,335,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,484,323,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,467,315,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,452,308,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,446,289,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,426,282,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,409,276,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,398,262,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,380,259,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,363,253,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,346,247,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,332,236,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,316,228,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,312,234,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,296,246,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,282,242,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,271,233,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,258,235,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,253,240,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,240,220,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,251,212,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,260,196,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,245,174,suggested
HALO-AC3_RF13_154810,HALO-AC3,RF13,2022-04-04T15:48:10.000000,1,235,179,suggested
